P/bar	0°C	25°C	100°C	200°C	250°C
# Shi et al., 2013, dx.doi.org/10.1021/ie302190e
# 0.1 M NaCl # conc's in mmol/kgw
34.5	12.85
483	17.61
965	20.84
1448	27.47
34.5		12.22
483		14.81
965		19.29
1448		24.68
34.5			5.82
483			7.40
965			9.55
1448			11.3
34.5				1.32
483				1.98
965				2.81
1448				3.71
69					0.65
483					1.07
965					1.45
1448					2.34
