K	KCl	KNO3
# Marshall and Warakomski, 1980, gca 44, 920
0.00	0.00222
0.35	0.00199
0.72	0.00193
1.09	0.00188
1.46	0.00188
1.85	0.00186
2.25	0.00181
2.66	0.00177
3.07	0.00171
3.50	0.00169
3.94	0.00168
4.81	0.00162
# KNO3
0.00		0.00220
0.28		0.00203
0.56		0.00200
0.85		0.00194
1.15		0.00196
1.47		0.00188
1.77		0.00189
2.10		0.00183
2.43		0.00181
2.77		0.00177
3.12		0.00174
3.76		0.00175
